UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,OPENADMP,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBFAC,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4,CALSYS,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,FT_UG,FT_FTUG,FTGDNIDP,PT_UG,PT_FTUG,PTGDNIDP,DOCPP,DOCPPSP,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,ALLONCAM,TUITPL,TUITPL1,TUITPL2,TUITPL3,TUITPL4,DISAB,XDISABPC,DISABPCT,DISTNCED,DSTNCED1,DSTNCED2,DSTNCED3,VET1,VET2,VET3,VET4,VET5,VET9    
102270,0,1,0,0,0,0,4,-2,-2,66,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,161,1,161,1,161,1,161,1,R,15,A,.,1,1,2,1,2,2,-2,-2,2,1,R,1006,1,R,19,R,3404,R,3652,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,1,1,1,0,0,0
102298,0,1,0,0,0,0,4,-2,-2,76,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,0,1,0,0,0,0,2,-2,1,337,1,337,1,337,1,R,25,A,.,1,1,2,1,1,2,-2,-2,2,1,R,683,1,R,19,A,.,A,.,R,6504,2,1,0,0,1,0,1,A,.,2,1,0,0,0,1,0,0,0,0
102313,1,0,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,1,1,0,1,A,.,2,1,0,0,0,0,0,0,0,1
102368,1,1,1,0,1,0,1,2,0,-2,0,0,1,0,1,0,1,1,0,0,1,0,2,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,134,1,134,1,134,1,134,1,R,30,R,50,1,1,1,1,1,1,1,2,1,1,R,1990,1,R,14,R,3010,R,3488,A,.,2,1,0,0,1,0,1,A,.,2,1,1,0,1,1,1,1,1,0
102377,0,1,1,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,0,1,1,0,2,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,161,1,161,1,161,1,161,1,R,25,R,35,1,1,1,1,1,1,1,1,2,1,R,1979,2,A,.,R,4300,R,4804,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,1,0,1,0,0,0
102395,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,0,0,0,1,-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,50,R,50,1,2,1,1,2,1,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,-2,1,0,0,0,1,1,A,.,2,1,1,0,1,1,1,1,1,0
102429,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,1,R,86,2,A,.,R,1220,R,630,A,.,2,1,0,1,1,0,1,A,.,2,1,0,0,0,1,0,0,1,0
102553,1,1,1,1,1,0,1,2,0,-2,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,2,-2,1,213,2,-2,1,213,1,R,50,R,60,1,1,1,1,1,1,-2,-2,1,1,R,946,2,A,.,R,7416,R,3763,A,.,2,1,0,0,1,0,1,A,.,2,1,1,0,0,1,1,1,1,0
102580,0,1,0,0,0,0,4,-2,-2,88,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,35,A,.,1,1,2,1,1,2,-2,-2,2,1,R,16,1,R,14,R,2770,R,2630,A,.,2,1,0,1,1,0,1,A,.,2,1,0,0,0,0,0,0,0,1
102614,1,1,1,1,1,0,1,2,0,-2,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,2,-2,1,213,2,-2,1,213,1,R,50,R,60,1,1,1,1,1,1,-2,-2,1,1,R,1614,2,A,.,R,3922,R,4178,A,.,2,1,0,0,1,0,2,R,4,2,1,1,0,0,1,1,1,1,0
102632,1,1,1,1,1,1,1,2,0,-2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,50,R,60,1,1,1,1,1,1,-2,-2,1,1,R,283,2,A,.,R,6200,R,4110,A,.,2,1,0,0,1,0,2,R,5,2,1,1,0,0,1,1,1,1,0
102669,0,1,0,0,0,0,4,-2,-2,71,0,1,1,0,1,1,1,0,0,0,1,0,2,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,-2,1,1,1,0,0,0,2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,25,R,25,1,1,1,1,1,1,1,2,2,1,R,160,1,R,21,R,4000,R,3000,A,.,2,1,0,0,1,0,1,A,.,2,1,1,0,1,1,0,0,0,0
102711,1,0,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,6,R,25,A,.,1,1,2,1,1,2,-2,-2,-2,1,R,191,1,R,19,A,.,A,.,R,7800,2,2,0,0,0,0,1,A,.,2,0,0,1,0,0,0,0,0,1
102845,1,1,0,0,0,0,2,-2,-2,-2,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,5,R,0,R,0,1,1,1,2,2,2,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,1,1,0,0,0,0
103501,1,0,-2,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,0,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,7,R,50,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,1,1,0,0,0
103529,1,1,1,1,1,1,1,2,0,-2,1,1,1,1,1,1,1,1,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,A,.,A,.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,A,.,-2,A,.,A,.,A,.,A,.,-2,-2,-2,-2,-2,-2,-2,A,.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
103644,1,1,0,0,0,0,2,-2,-2,-2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,5,R,0,A,.,1,1,2,1,1,2,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,1,1,1,0,0,0
103723,0,1,0,0,0,0,2,-2,-2,-2,0,0,1,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,2,R,50,A,.,1,2,2,1,2,2,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,-2,1,0,0,1,0,1,A,.,2,1,0,0,1,0,0,0,0,0
103732,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,100,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,1,0,0,0
103741,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,100,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,1,0,0,0
103778,0,1,1,0,0,0,3,-2,-2,-2,1,0,0,0,0,1,1,1,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,3,R,125,R,125,2,2,1,1,1,1,-2,-2,2,1,R,295,2,A,.,R,2900,R,1390,A,.,-2,2,0,0,0,0,-2,A,.,2,0,1,0,1,0,0,0,0,0
103787,0,1,0,0,0,0,4,-2,-2,27,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,-2,1,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,2,2,-2,-2,2,1,R,70,1,R,19,R,3510,R,2692,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,0,0,0,0,0,1
103811,1,0,-2,0,0,0,2,-2,-2,-2,1,0,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,0,1,1,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,100,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,1,A,.,2,0,0,1,1,1,1,0,0,0
103893,1,1,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,6,R,0,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,1,1,1,0,0,0
103909,1,1,-2,0,0,0,2,-2,-2,-2,0,1,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,6,R,0,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,1,1,1,0,0,0
103927,1,1,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,6,R,0,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,1,1,1,0,0,0
103945,1,1,0,0,0,0,3,-2,-2,-2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,5,R,0,A,.,1,1,2,2,2,2,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,1,1,1,0,0,0
103954,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,100,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,0,0,0,1
103963,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,R,0,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,1,1,0,0,0,0
104090,1,1,1,0,0,0,2,-2,-2,-2,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,7,R,0,B,.,1,1,1,2,2,2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,1,1,0,0,1,1,0,1,0
104151,0,1,1,0,0,0,1,2,0,-2,1,1,0,0,1,1,1,0,0,1,1,0,2,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,127,1,127,1,127,1,127,1,R,50,R,70,1,1,1,1,1,1,1,1,1,1,R,9458,2,A,.,R,6370,R,3640,A,.,2,1,0,0,1,0,1,A,.,2,1,1,0,1,1,1,1,1,0
104160,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,1,2,-2,2,-2,2,-2,2,-2,1,B,.,A,.,1,1,2,1,1,2,-2,-2,1,1,R,337,2,A,.,R,2240,R,3976,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,0,1,1,1,1,0
104179,1,1,1,0,0,0,1,2,0,-2,0,0,0,0,1,1,1,1,0,1,1,0,2,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,127,1,127,1,127,1,127,1,R,50,R,75,1,1,1,1,1,1,1,1,1,1,R,7254,2,A,.,R,7000,R,2700,A,.,2,1,1,0,0,0,2,R,5,2,1,1,0,1,1,1,1,1,0
104188,0,1,0,0,0,0,2,-2,-2,-2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,25,R,25,1,1,1,1,1,2,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,1,0,0,0,0,0
104346,1,1,-2,1,1,0,1,9,2,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,-2,1,1,1,0,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,1,R,400,1,R,19,R,2506,R,3382,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,0,0,1,0,0,0
104364,0,1,0,0,0,0,2,-2,-2,-2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,2,R,0,A,.,1,1,2,2,2,2,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,1,1,1,0,0,0
104391,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,R,100,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,1,A,.,2,0,0,1,0,0,0,0,0,1
104425,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,1,R,184,1,R,18,A,.,A,.,R,5140,2,1,0,0,1,0,1,A,.,2,1,0,0,0,1,1,0,1,0
104434,1,0,-2,0,0,0,2,-2,-2,-2,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,100,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,1,0,0,0
104443,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,100,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,1,0,0,0
104504,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,25,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,0,0,0,1
104568,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,50,A,.,1,1,-2,1,1,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,0,0,1,0,0,0
104577,1,1,-2,1,1,0,1,2,5,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,1,R,420,1,R,19,A,.,A,.,R,6200,2,2,0,0,0,0,1,A,.,2,1,0,0,0,1,0,0,0,0
104586,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,2,-2,2,-2,2,-2,1,301,1,R,50,R,50,1,1,1,1,1,1,-2,-2,2,1,R,863,1,R,21,R,5400,R,4316,A,.,2,1,0,0,1,0,2,R,4,2,1,1,0,1,0,1,0,1,0
104665,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,3,A,.,R,50,2,2,1,2,2,2,-2,-2,2,1,R,25,1,R,12,A,.,A,.,R,6000,-2,1,1,0,1,0,-2,A,.,2,0,0,1,0,0,0,0,0,1
104708,1,1,-2,1,1,0,1,2,5,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,2,R,7,2,1,0,0,0,1,1,1,1,0
104717,0,1,0,0,0,0,2,-2,-2,-2,0,0,0,0,1,0,1,1,0,1,0,0,2,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,-2,0,1,1,0,0,0,1,1,1,0,0,0,0,0,2,-2,1,137,1,137,1,137,1,R,0,R,150,1,1,1,1,1,1,-2,-2,2,1,R,6423,2,A,.,R,4200,R,3990,A,.,2,1,0,1,1,0,1,A,.,2,1,1,0,1,1,1,1,1,0
104911,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,R,25,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,0,0,1,1,0,0,0,0,0
105136,1,1,-2,1,1,1,1,2,5,-2,1,1,1,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,A,.,A,.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,A,.,-2,A,.,A,.,A,.,A,.,-2,-2,-2,-2,-2,-2,-2,A,.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
105145,1,1,-2,1,0,1,1,2,5,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,-2,1,1,1,0,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,R,0,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,0,1,1,1,1,0
105154,1,1,-2,1,1,0,1,2,5,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,B,.,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,0,1,1,0,1,0
105163,0,1,0,0,0,0,2,-2,-2,-2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,2,B,.,A,.,1,1,2,1,1,2,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,1,A,.,2,0,0,1,1,0,0,0,0,0
105172,0,1,0,0,0,0,2,-2,-2,-2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,2,B,.,A,.,1,1,2,1,1,2,-2,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,2,2,0,0,0,0,1,A,.,2,0,0,1,1,0,0,0,0,0
105206,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,B,.,A,.,1,1,2,1,1,2,-2,-2,1,2,A,.,3,A,.,A,.,A,.,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,0,1,1,0,0,0
105215,1,0,-2,0,0,0,2,-2,-2,-2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2,7,R,50,A,.,1,1,-2,2,2,-2,-2,-2,-2,2,A,.,3,A,.,A,.,A,.,A,.,2,1,1,0,1,0,2,R,4,2,0,0,1,0,0,1,0,0,0
105297,0,1,0,0,0,0,1,1,9,-2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,1,1,0,1,0,1,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2,1,R,20,A,.,1,1,2,1,1,2,-2,-2,2,1,R,241,1,R,19,R,1660,R,2960,A,.,2,1,0,0,1,0,1,A,.,2,1,0,0,0,0,0,0,0,1
105330,0,1,0,0,0,0,1,2,0,-2,1,1,0,0,1,1,1,1,0,1,1,0,2,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,105,1,105,2,-2,1,105,1,R,25,R,65,1,1,1,1,1,1,1,2,1,1,R,8871,2,A,.,R,4990,R,4030,A,.,2,1,1,0,1,0,1,A,.,2,1,1,0,1,1,1,1,1,0
